map_id,t0,t1,t2,t3,ada_delta_R_last_minus_0
0,1.0001535415649414,1.0001590251922607,1.0001630783081055,1.0001637935638428,1.0251998901367188e-05
1,1.0004065036773682,1.0004020929336548,0.9989436864852905,0.998336672782898,-0.002069830894470215
2,1.0004371404647827,1.0004451274871826,1.000452995300293,0.9004518389701843,-0.09998530149459839
3,1.000248670578003,1.000247836112976,1.0002504587173462,1.0002501010894775,1.430511474609375e-06
4,1.000685214996338,1.0006567239761353,1.0006548166275024,1.000704050064087,1.8835067749023438e-05
5,1.0003678798675537,1.0003740787506104,1.0003719329833984,1.0003715753555298,3.6954879760742188e-06
6,1.0000771284103394,1.0000981092453003,1.0000821352005005,1.0001137256622314,3.6597251892089844e-05
7,-2.1357786655426025,-2.1542928218841553,-5.207295894622803,-0.029166329652071,2.10661244392395
8,1.0005289316177368,1.0005136728286743,1.000515341758728,1.0005260705947876,-2.86102294921875e-06
9,-7.998293876647949,-6.800198554992676,-5.501216888427734,-7.99805212020874,0.00024175643920898438
10,1.0007225275039673,1.0007179975509644,1.0007234811782837,1.000725507736206,2.9802322387695312e-06
11,1.0005979537963867,1.000597357749939,1.000596523284912,1.0005919933319092,-5.9604644775390625e-06
12,0.42197781801223755,0.9796048402786255,0.9908882975578308,0.9798663258552551,0.5578885078430176
13,1.0007240772247314,1.000710368156433,1.0007354021072388,1.0007158517837524,-8.225440979003906e-06
14,0.900661289691925,1.000671148300171,1.0006828308105469,1.000686764717102,0.100025475025177
15,0.901358425617218,0.9013290405273438,0.8012310266494751,0.8012925982475281,-0.10006582736968994
16,-2.504547357559204,-6.200812339782715,-6.7104997634887695,-8.498414993286133,-5.993867874145508
17,-1.199585199356079,-2.626765251159668,-1.8995029926300049,-0.598865270614624,0.6007199287414551
18,1.0004081726074219,1.0004208087921143,1.0004256963729858,1.0004228353500366,1.4662742614746094e-05
19,1.0006802082061768,1.0006648302078247,0.9006677865982056,0.8006828427314758,-0.19999736547470093
20,1.000748634338379,1.0007480382919312,1.0007448196411133,1.0007365942001343,-1.2040138244628906e-05
21,-1.5084611177444458,-1.8008158206939697,-1.0989608764648438,-1.4989503622055054,0.00951075553894043
22,1.00064218044281,1.000648021697998,1.000645399093628,1.0006446838378906,2.5033950805664062e-06
23,1.0001916885375977,1.0001908540725708,1.0001943111419678,1.00019109249115,-5.960464477539062e-07
24,1.0001953840255737,1.0001931190490723,1.0001962184906006,1.0001940727233887,-1.3113021850585938e-06
25,0.759036123752594,1.0009310245513916,0.149654358625412,1.0008777379989624,0.2418416142463684
26,1.000455617904663,1.0004392862319946,1.0004465579986572,1.0004446506500244,-1.0967254638671875e-05
27,0.9007363319396973,0.8007338643074036,1.0007479190826416,1.0007245540618896,0.09998822212219238
28,1.0007870197296143,1.000769853591919,1.0007702112197876,1.0007660388946533,-2.09808349609375e-05
29,1.000799536705017,1.0007983446121216,1.000786304473877,1.0007812976837158,-1.823902130126953e-05
30,0.700737476348877,1.0007355213165283,1.0007213354110718,1.0007253885269165,0.29998791217803955
31,0.10178150981664658,0.701103687286377,0.30155476927757263,0.7013257741928101,0.5995442867279053
32,1.000256061553955,1.0002565383911133,1.0002639293670654,1.0002620220184326,5.9604644775390625e-06
33,1.000205636024475,1.000206708908081,1.0002070665359497,1.0002162456512451,1.0609626770019531e-05
34,1.0003902912139893,1.0003859996795654,1.0003900527954102,1.0003886222839355,-1.6689300537109375e-06
35,-6.598249912261963,-6.198240756988525,-8.398200988769531,-4.498202323913574,2.1000475883483887
36,0.0019678249955177307,1.0017229318618774,1.0015106201171875,1.0015522241592407,0.9995843768119812
37,-1.2034380435943604,-1.9107643365859985,-7.030786037445068,-2.9986608028411865,-1.7952227592468262
38,1.0006747245788574,1.00067937374115,1.0006780624389648,1.000674843788147,1.1920928955078125e-07
39,1.00014328956604,1.0001444816589355,1.0001447200775146,1.0001438856124878,5.960464477539062e-07
40,1.000354528427124,1.0003552436828613,1.0003595352172852,1.000364065170288,9.5367431640625e-06
41,1.0002071857452393,1.0002079010009766,1.0002081394195557,1.0002082586288452,1.0728836059570312e-06
42,0.3612307608127594,0.7761519551277161,0.6771869659423828,0.6800573468208313,0.3188265860080719
43,1.000568151473999,1.0005704164505005,1.0005673170089722,1.0005689859390259,8.344650268554688e-07
44,1.0006331205368042,1.0006375312805176,1.0006306171417236,1.000635027885437,1.9073486328125e-06
45,1.000827431678772,1.0008232593536377,1.0008291006088257,1.0008056163787842,-2.181529998779297e-05
46,-6.350289344787598,-0.7976202368736267,0.3023851811885834,-0.1976407766342163,6.152648448944092
47,1.0005950927734375,1.0005903244018555,1.0005935430526733,1.0005972385406494,2.1457672119140625e-06
48,1.0004584789276123,1.0004584789276123,1.0004618167877197,1.0004613399505615,2.86102294921875e-06
49,1.0012025833129883,1.0012089014053345,1.001184105873108,1.0011850595474243,-1.7523765563964844e-05
50,1.000458002090454,1.0004613399505615,1.000465989112854,1.00046706199646,9.059906005859375e-06
51,1.0005245208740234,1.0005266666412354,1.0005266666412354,1.000522255897522,-2.2649765014648438e-06
