map_id,t0,t1,t2,t3,ada_delta_lane_last_minus_0
0,0.0009358854149468243,0.0008941666455939412,0.0008827140554785728,0.0008436822099611163,-9.2203204985708e-05
1,-0.07429731637239456,-0.04540170356631279,-0.04242236167192459,-0.05751568078994751,0.016781635582447052
2,0.00041584024438634515,0.0003772941417992115,0.00040781969437375665,0.0003993762074969709,-1.6464036889374256e-05
3,0.0008449902525171638,0.0008809362770989537,0.000901794177480042,0.0008711932459846139,2.6202993467450142e-05
4,0.0007926971884444356,0.000783980474807322,0.0007836592267267406,0.0007779797888360918,-1.471739960834384e-05
5,-0.0120533537119627,0.0009109132224693894,0.0009055050904862583,0.0008869300363585353,0.012940283864736557
6,0.00024362401745747775,0.00024233630392700434,0.000248308468144387,0.0002475196379236877,3.895620466209948e-06
7,0.0001912473962875083,0.00019279475964140147,0.00019391305977478623,0.00019367397180758417,2.4265755200758576e-06
8,-0.00030101792071945965,-0.3871455788612366,-0.2318684309720993,-0.001569348736666143,-0.0012683308450505137
9,0.0001984778355108574,0.0001700610591797158,0.00016829502419568598,0.00017012853641062975,-2.8349299100227654e-05
10,0.0008078844984993339,0.0008114930242300034,0.0007924684323370457,0.0007892771391198039,-1.8607359379529953e-05
11,0.0004371272516436875,0.0004246977623552084,0.00042498722905293107,0.0004266353789716959,-1.0491872671991587e-05
12,0.0005296605522744358,0.0005425540148280561,0.0005467586452141404,0.0005488738534040749,1.921330112963915e-05
13,0.002043162239715457,0.0011524958536028862,0.0008174649556167424,0.000824532937258482,-0.001218629302456975
14,0.0003701599489431828,0.00030447644530795515,0.000321224972140044,0.0003050920204259455,-6.50679285172373e-05
15,0.00013528777344617993,0.00013509448035620153,0.00013459748879540712,0.00013459843466989696,-6.893387762829661e-07
16,0.0017890442395582795,0.0016688688192516565,0.0015440265415236354,-0.0021750039886683226,-0.003964048344641924
17,0.0006935864221304655,0.0006852877559140325,0.0006926995702087879,0.0006828409386798739,-1.0745483450591564e-05
18,5.4728956456528977e-05,5.507381138158962e-05,5.498055907082744e-05,5.512177085620351e-05,3.928143996745348e-07
19,0.00023749214597046375,-0.15213638544082642,-0.09704287350177765,-0.09982290118932724,-0.10006039589643478
20,0.00037265283754095435,0.00035867668339051306,0.0003635574539657682,0.00036226175143383443,-1.0391086107119918e-05
21,0.0010103217791765928,0.0010290370555594563,0.0009990085382014513,0.0009897223208099604,-2.059945836663246e-05
22,0.00018991497927345335,0.00018872883811127394,0.00018886427278630435,0.00018849347543437034,-1.421503839083016e-06
23,0.0006376703386195004,0.0006344082648865879,0.0006370911141857505,0.0006312169134616852,-6.453425157815218e-06
24,-0.0018683370435610414,0.0006113951094448566,0.0006309518357738853,0.0006407887558452785,0.002509125741198659
25,0.0005511834751814604,0.0005416326457634568,0.0005417634965851903,0.0005348090780898929,-1.6374397091567516e-05
26,0.0013071006396785378,-0.04042099788784981,-0.020227186381816864,0.0012590026017278433,-4.809803795069456e-05
27,6.466080958489329e-05,6.209056300576776e-05,6.667218258371577e-05,5.975766543997452e-05,-4.90314414491877e-06
28,0.0007375642308034003,0.0008124331943690777,0.0008355592144653201,0.0008355511236004531,9.798689279705286e-05
29,0.0006451475201174617,0.0006396516691893339,0.0006386229651980102,0.0006418944685719907,-3.253051545470953e-06
30,4.941342558595352e-05,4.857163366978057e-05,4.8508642066735774e-05,4.8487552703591064e-05,-9.258728823624551e-07
31,0.0008817845955491066,0.00171085842885077,0.0014438331127166748,0.0009742247057147324,9.244011016562581e-05
32,0.0007990648737177253,0.0008071741904132068,0.00080476189032197,0.0007743283058516681,-2.4736567866057158e-05
33,0.0007028387626633048,0.000677803938742727,0.0006898416904732585,0.0006911177770234644,-1.1720985639840364e-05
34,0.0006048301002010703,0.0009036877891048789,0.0009799401741474867,0.0011642484460026026,0.0005594183458015323
35,0.0004124786355532706,0.00041125918505713344,0.00041160808177664876,0.00040683886618353426,-5.639769369736314e-06
36,0.0009042230667546391,-0.04049469903111458,0.0008978064870461822,0.0008498978568241,-5.432520993053913e-05
37,0.0006556679727509618,0.000654331874102354,0.0006689723813906312,0.0006602879147976637,4.619942046701908e-06
38,-0.14623524248600006,-0.0013484416995197535,-0.06297361850738525,-0.12863020598888397,0.01760503649711609
39,0.0009073267574422061,0.0008402079110965133,0.000845778442453593,0.000817523046862334,-8.980371057987213e-05
40,0.0009159166365861893,0.0009032877278514206,0.0009017281117849052,0.0008808015845716,-3.511505201458931e-05
41,0.0003577253664843738,0.0003586728416848928,0.00035694893449544907,0.0003650802536867559,7.354887202382088e-06
42,0.0003590978740248829,0.00036626000655815005,0.0003670626610983163,0.00036591841490007937,6.820540875196457e-06
43,0.0006963078049011528,0.0006756142247468233,0.0006697210483253002,0.0006729370215907693,-2.3370783310383558e-05
44,-0.0020603984594345093,0.0010604176204651594,-0.05208050087094307,0.0012208780972287059,0.003281276673078537
45,0.0012801125412806869,0.0011522409040480852,0.0011235617566853762,0.0011641278397291899,-0.00011598470155149698
46,0.00023846021213103086,0.000210912199690938,0.00021080250735394657,0.00021330204617697746,-2.5158165954053402e-05
47,0.0005225008353590965,0.0005309464759193361,0.0005318761104717851,0.0005309749394655228,8.474104106426239e-06
48,0.0001357340079266578,0.00013532748562283814,0.00013480386405717582,0.00013480758934747428,-9.264185791835189e-07
49,0.0005592008237726986,0.0005520913400687277,0.0005565835162997246,0.0005413689650595188,-1.7831858713179827e-05
50,-0.029181674122810364,-0.06211862713098526,-0.13702961802482605,0.0009797601960599422,0.030161434784531593
51,0.0006276210187934339,0.0006418324774131179,0.0006393272196874022,0.0006356548401527107,8.033821359276772e-06
52,2.1518590074265376e-05,2.283303183503449e-05,2.321185456821695e-05,2.321185456821695e-05,1.693264493951574e-06
53,0.00018130063835997134,0.0001748285721987486,0.0001755615958245471,0.0001774394477251917,-3.861190634779632e-06
54,0.0023396494798362255,0.0020538491662591696,0.002057580277323723,0.0019272342324256897,-0.0004124152474105358
55,-0.2160932719707489,-0.3465271294116974,-0.6248167753219604,-0.49264517426490784,-0.27655190229415894
56,0.00010349772492190823,0.00010802736505866051,0.00010071076394524425,0.00010039081098511815,-3.106913936790079e-06
57,-0.009289640001952648,0.0010677172103896737,0.0007855294388718903,0.0010923026129603386,0.010381942614912987
58,0.0004922449588775635,0.0004723022284451872,-0.017423715442419052,0.00048143998719751835,-1.0804971680045128e-05
59,0.00038534507621079683,0.00038684511673636734,0.0003862249432131648,0.00039436155930161476,9.016483090817928e-06
60,0.0007592154433950782,0.0007606741273775697,0.0007639728137291968,0.0007591249304823577,-9.051291272044182e-08
61,0.002295925049111247,0.002255476778373122,0.00223830109462142,0.0022644009441137314,-3.152410499751568e-05
62,0.0001868352701421827,0.0001920040522236377,0.00019449696992523968,0.00019482070638332516,7.985436241142452e-06
63,0.0004650724586099386,0.00046592290163971484,0.0004664711595978588,0.00048243277706205845,1.7360318452119827e-05
64,0.0003201306099072099,0.00032460771035403013,0.00032264742185361683,0.0003296463401056826,9.515730198472738e-06
65,-0.33242014050483704,-0.03157726675271988,-0.04475666582584381,-0.004445094149559736,0.3279750347137451
66,0.000528281438164413,0.0005450178869068623,0.000527816591784358,0.000533277983777225,4.996545612812042e-06
67,0.0006820120615884662,0.0006471754750236869,0.0006512191030196846,0.0006523531628772616,-2.965889871120453e-05
68,0.0002680645848158747,0.00030907191103324294,0.0002871879260055721,0.0002985436003655195,3.0479015549644828e-05
69,0.0003787146997638047,-0.07538828253746033,0.0008074411889538169,-0.023025551810860634,-0.02340426668524742
70,0.0010245747398585081,0.0009579587494954467,0.0009561722981743515,0.0010829914826899767,5.841674283146858e-05
71,-0.21606144309043884,-0.0638555958867073,0.0015364408027380705,0.0013746041804552078,0.2174360454082489
72,0.0002999866264872253,0.0003069409285672009,0.000310675852233544,0.0003122459747828543,1.2259348295629025e-05
73,-0.02881014719605446,-0.013020791113376617,0.0010339097352698445,0.001069486141204834,0.029879633337259293
74,1.222303671966074e-05,1.0777755960589275e-05,1.0773737812996842e-05,1.0533398381085135e-05,-1.6896383385756053e-06
75,0.0007845962536521256,0.0007800566963851452,0.0007857034797780216,0.000765993376262486,-1.8602877389639616e-05
76,0.0004537475178949535,0.0004499474598560482,0.00044825804070569575,0.00045043430873192847,-3.3132091630250216e-06
77,0.0014277868904173374,0.0012306806165724993,0.0010064884554594755,0.0011660561431199312,-0.0002617307472974062
78,0.0005067767924629152,0.0005114051746204495,0.0005084206350147724,0.0005114920786581933,4.715286195278168e-06
79,9.674397006165236e-05,9.49423701968044e-05,9.473582031205297e-05,9.470369695918635e-05,-2.040273102466017e-06
80,0.0009123122435994446,0.0009266934357583523,0.0009630856802687049,0.0008995858952403069,-1.2726348359137774e-05
81,0.0015567427035421133,0.0015136860311031342,0.0014812735607847571,-0.0007855497533455491,-0.0023422925733029842
82,0.0007521208026446402,0.0007309811189770699,-0.0006031630327925086,-0.00040026940405368805,-0.0011523901484906673
83,0.00021610343537759036,0.00021773525804746896,0.00021802331320941448,0.0002140506694559008,-2.05276592168957e-06
84,0.0002948209294117987,0.0002775574685074389,0.00028766956529580057,0.0002877483202610165,-7.0726091507822275e-06
85,7.036465831333771e-05,7.160013046814129e-05,7.130133599275723e-05,7.151290628826246e-05,1.1482479749247432e-06
86,0.0006510583334602416,0.0006686857668682933,-0.16481982171535492,0.0007535166223533452,0.0001024582888931036
87,0.001118083717301488,0.0010786859784275293,0.0010574583429843187,0.001052825478836894,-6.525823846459389e-05
88,0.0006696694763377309,0.0006185463862493634,0.0006307965377345681,0.0006471070810221136,-2.2562395315617323e-05
89,0.00041170307667925954,0.0004088553541805595,0.0004150030727032572,0.000414935959270224,3.2328825909644365e-06
90,0.0006282926769927144,0.001012076041661203,0.0012703665997833014,0.0013138875365257263,0.0006855948595330119
91,0.0015341121470555663,-0.045267462730407715,-0.04152560234069824,-0.05744301155209541,-0.058977123349905014
92,0.0008769291453063488,0.0008445776766166091,0.0008655705605633557,0.0008289628894999623,-4.796625580638647e-05
93,-0.4182109236717224,-0.22628732025623322,-0.057814162224531174,-0.1217527762055397,0.2964581549167633
94,0.0006511715473607183,0.0006356454105116427,0.0006410447531379759,0.0006389678455889225,-1.220370177179575e-05
95,-0.15819934010505676,-0.3423084020614624,-0.176057830452919,-0.4195466935634613,-0.26134735345840454
96,0.0004944135434925556,0.0001370818354189396,0.0006085711647756398,1.6904934454942122e-05,-0.0004775086126755923
97,0.0005967666511423886,0.0006033538957126439,0.0005967264296486974,0.0005984526360407472,1.6859848983585835e-06
98,-0.014537034556269646,0.0010319215944036841,-0.0013983177486807108,0.0010098853381350636,0.015546919777989388
99,0.0004549989535007626,0.00045804856927134097,0.0004587670264299959,0.000463089847471565,8.090893970802426e-06
100,0.0002788025885820389,0.00028601987287402153,0.00029140617698431015,0.0002899490937124938,1.1146505130454898e-05
101,0.0004221457929816097,0.0004135195049457252,0.0004210541374050081,0.00042441929690539837,2.2735039237886667e-06
102,0.0001616974186617881,0.0001671799400355667,0.00016315371613018215,0.0001636242086533457,1.926789991557598e-06
103,0.00022484734654426575,0.0002220992901129648,0.00022318756964523345,0.00021923534222878516,-5.61200431548059e-06
104,-0.4067588746547699,-0.23961587250232697,-0.23227202892303467,-0.24105823040008545,0.16570064425468445
105,0.0011729125399142504,0.0014482784317806363,0.0014267554506659508,0.0011550687486305833,-1.7843791283667088e-05
106,0.0003051052044611424,0.000310435687424615,0.00031351501820608974,0.000305962807033211,8.57602572068572e-07
107,0.0005647289799526334,0.0005586309125646949,0.0005524548469111323,0.0005565285682678223,-8.200411684811115e-06
108,0.0005353359156288207,0.0005395659245550632,0.0005431734607554972,0.0005346269463188946,-7.08969309926033e-07
109,0.000957043725065887,0.0012196723837405443,0.001220048638060689,0.0011326523963361979,0.00017560867127031088
110,0.0007433382561430335,0.0007259021513164043,0.0007197312079370022,-0.437948077917099,-0.4386914074420929
111,0.0010839279275387526,0.001074903761036694,0.0010497593320906162,0.001034132787026465,-4.979514051228762e-05
112,6.738376396242529e-05,6.14089221926406e-05,6.14450837019831e-05,6.114233110565692e-05,-6.24143285676837e-06
113,2.4738372303545475e-05,2.3440388758899644e-05,2.3402270016958937e-05,2.3384836822515354e-05,-1.3535354810301214e-06
114,0.0012287049321457744,0.0017220976296812296,0.0017259034793823957,0.0017047431319952011,0.00047603819984942675
115,0.0002787041594274342,0.000268882344244048,0.0002722844365052879,0.0002797437773551792,1.0396179277449846e-06
116,0.0018596010049805045,0.0017017755890265107,-0.10574936866760254,0.0018538942094892263,-5.7067954912781715e-06
117,0.0006048392388038337,0.0006106854998506606,0.0006057670107111335,0.0006097952136769891,4.9559748731553555e-06
118,0.00028694537468254566,0.0002897522645071149,0.0002938482502941042,0.000289370451355353,2.425076672807336e-06
119,0.0012122500920668244,0.001180399558506906,0.0011626568157225847,0.0010923132067546248,-0.00011993688531219959
120,0.0008147191256284714,0.0007841145852580667,0.000802838709205389,0.0007809260860085487,-3.379303961992264e-05
121,0.0005971755599603057,0.0006055027479305863,0.0005973695078864694,0.0005994655657559633,2.2900057956576347e-06
122,1.2123791748308577e-05,1.0756508345366456e-05,1.0833862688741647e-05,1.0998453035426792e-05,-1.1253387128817849e-06
123,0.0006541790789924562,0.0006440124125219882,0.0006558956229127944,0.0006531472317874432,-1.0318472050130367e-06
124,-0.7582026720046997,-0.19246195256710052,-0.18178819119930267,-0.04296441376209259,0.7152382731437683
125,-0.002880311105400324,0.0009461360750719905,0.0009371965425089002,0.0012223217636346817,0.004102632869035006
126,0.000452731444966048,0.000450499530415982,0.00045649107778444886,0.0004588381270878017,6.106682121753693e-06
127,8.41329456306994e-05,8.360476203961298e-05,8.364656969206408e-05,8.341497596120462e-05,-7.179696694947779e-07
128,6.0186437622178346e-05,6.130009569460526e-05,6.109183595981449e-05,6.129146640887484e-05,1.1050287866964936e-06
129,0.00035425517125986516,0.00036381318932399154,0.0003634379827417433,0.0003594917361624539,5.236564902588725e-06
130,0.00011856108903884888,0.00011397188063710928,0.00011379320494597778,0.00011848726717289537,-7.382186595350504e-08
131,-0.0007944664685055614,-0.02972072921693325,-0.00495704123750329,-0.00719787273555994,-0.006403406150639057
132,0.0007150985766202211,0.0007052762666717172,0.0007133444305509329,0.0006952484254725277,-1.9850151147693396e-05
133,0.0006475268164649606,0.0006550845573656261,0.000649302382953465,0.0006521030445583165,4.576228093355894e-06
134,0.001110512181185186,0.0010972621385008097,0.0010965857654809952,0.001133832847699523,2.3320666514337063e-05
135,0.0005502883577719331,-0.0016582943499088287,-0.002450715284794569,0.0006013166857883334,5.102832801640034e-05
136,0.0004941982915624976,0.0004931808798573911,0.0004923259257338941,0.0004970714217051864,2.8731301426887512e-06
137,0.00031499023316428065,0.0003080146270804107,0.000313557218760252,0.0003153817669954151,3.915338311344385e-07
138,0.00041681560105644166,0.0004183075507171452,0.0004231310449540615,0.00041987112490460277,3.0555238481611013e-06
139,0.0010895718587562442,0.0010521813528612256,0.0010545881232246757,0.0010253252694383264,-6.424658931791782e-05
140,9.653854795033112e-05,9.612679423298687e-05,9.418932313565165e-05,9.67216765275225e-05,1.8312857719138265e-07
141,-0.008357875980436802,0.0006235965411178768,-0.006948844529688358,-0.00019021230400539935,0.008167663589119911
142,0.000925482134334743,0.0009301913087256253,-0.011880382895469666,-0.18814866244792938,-0.18907414376735687
143,0.0006659692153334618,0.0006668971618637443,0.0006754716159775853,0.0006677759229205549,1.8067075870931149e-06
144,-0.1298552006483078,-0.10636021941900253,-0.23299694061279297,-0.11904148757457733,0.010813713073730469
145,0.0007706908509135246,0.0007735672406852245,0.0007797336438670754,0.0007724183378741145,1.7274869605898857e-06
146,0.0005227018264122307,0.0005133245140314102,0.0005353488959372044,0.0005198560538701713,-2.8457725420594215e-06
147,0.00019529771816451102,0.00018661921785678715,0.0001877866016002372,0.0001834887225413695,-1.1808995623141527e-05
148,0.00017041944374796003,0.00016705450252629817,0.0001675157982390374,0.00016579478688072413,-4.624656867235899e-06
149,0.0009841433493420482,0.0006485246703960001,0.0006430228822864592,0.0006420864956453443,-0.0003420568536967039
150,0.0013570593437179923,0.0010460392804816365,0.0009808993199840188,0.0009299904922954738,-0.0004270688514225185
