map_id,t0,t1,t2,t3,ada_delta_R_last_minus_0
0,1.0009809732437134,1.0009822845458984,1.001015067100525,1.000970721244812,-1.0251998901367188e-05
1,-0.39893752336502075,0.10112156718969345,0.40114325284957886,-0.5985568165779114,-0.19961929321289062
2,1.000788927078247,1.0008147954940796,1.000834584236145,1.0008152723312378,2.6345252990722656e-05
3,1.0002750158309937,1.000276803970337,1.000270128250122,1.000274419784546,-5.960464477539062e-07
4,1.000483751296997,1.0004732608795166,1.000483512878418,1.0004947185516357,1.0967254638671875e-05
5,1.0006471872329712,1.0006225109100342,1.0006166696548462,1.0006186962127686,-2.849102020263672e-05
6,1.0016440153121948,1.0016789436340332,1.0017410516738892,1.001712441444397,6.842613220214844e-05
7,1.0006176233291626,1.0005791187286377,0.9005565643310547,1.0005977153778076,-1.990795135498047e-05
8,0.0024486021138727665,1.0010156631469727,1.0007789134979248,1.0008728504180908,0.998424232006073
9,1.000221848487854,1.0002104043960571,1.0002222061157227,1.0002179145812988,-3.933906555175781e-06
10,1.0014727115631104,1.00151789188385,1.0013686418533325,1.0015795230865479,0.0001068115234375
11,1.0007256269454956,1.0007095336914062,1.0007013082504272,1.0007250308990479,-5.960464477539062e-07
12,1.001634120941162,1.0016186237335205,1.0016262531280518,1.0016238689422607,-1.0251998901367188e-05
13,1.0001587867736816,1.0001544952392578,1.0001567602157593,1.0001517534255981,-7.033348083496094e-06
14,1.001451849937439,1.0014303922653198,1.0013538599014282,1.0014145374298096,-3.731250762939453e-05
15,1.000139832496643,1.000144362449646,1.0001617670059204,1.000145673751831,5.841255187988281e-06
16,1.0022003650665283,1.0022681951522827,1.0022791624069214,1.0022538900375366,5.352497100830078e-05
17,1.000597357749939,1.000604510307312,1.0006215572357178,1.000624418258667,2.7060508728027344e-05
18,1.0017187595367432,1.001720666885376,1.0017601251602173,1.0017402172088623,2.1457672119140625e-05
19,0.002435278845950961,0.8016530871391296,1.0013747215270996,0.6016759872436523,0.5992407202720642
20,1.0008116960525513,1.0008513927459717,1.0008680820465088,1.000830888748169,1.919269561767578e-05
21,1.0004818439483643,1.0005128383636475,1.0005979537963867,1.000548005104065,6.61611557006836e-05
22,1.0012613534927368,1.00130295753479,1.0012938976287842,1.0013291835784912,6.783008575439453e-05
23,1.000308632850647,1.0003191232681274,1.0003166198730469,1.0003267526626587,1.811981201171875e-05
24,1.0000784397125244,1.0000784397125244,1.000076174736023,1.0000784397125244,0.0
25,1.000366449356079,1.0003578662872314,1.000353217124939,1.0003437995910645,-2.2649765014648438e-05
26,-8.600977897644043,-7.399686336517334,-5.298924922943115,-8.198382377624512,0.40259552001953125
27,1.0008338689804077,1.0008246898651123,1.000893235206604,1.000824213027954,-9.655952453613281e-06
28,1.0020500421524048,1.0019481182098389,1.0019842386245728,1.0019782781600952,-7.176399230957031e-05
29,1.000610113143921,1.0005993843078613,1.0005948543548584,1.0006320476531982,2.193450927734375e-05
30,1.0000791549682617,1.0000792741775513,1.0000766515731812,1.0000814199447632,2.2649765014648438e-06
31,1.0016896724700928,1.0016945600509644,1.0017322301864624,1.001700520515442,1.0848045349121094e-05
32,1.0005899667739868,1.0005582571029663,1.000571846961975,1.0005909204483032,9.5367431640625e-07
33,1.0003982782363892,1.0003892183303833,1.0003904104232788,1.000389575958252,-8.702278137207031e-06
34,1.0007545948028564,1.0007926225662231,1.0008295774459839,1.0008176565170288,6.306171417236328e-05
35,1.0006377696990967,-0.6059385538101196,1.0006440877914429,1.000680923461914,4.315376281738281e-05
36,1.0013428926467896,0.9745634198188782,1.0013097524642944,1.0014389753341675,9.608268737792969e-05
37,1.0013706684112549,1.0013763904571533,1.0013400316238403,1.0013978481292725,2.7179718017578125e-05
38,1.0002052783966064,1.0002202987670898,1.0002186298370361,1.000217080116272,1.1801719665527344e-05
39,1.0012043714523315,1.0012203454971313,1.0012445449829102,1.0012319087982178,2.753734588623047e-05
40,1.0000728368759155,1.000074028968811,1.00007164478302,1.0000712871551514,-1.5497207641601562e-06
41,1.0017409324645996,1.001719355583191,1.0017417669296265,1.0017039775848389,-3.695487976074219e-05
42,0.8011960983276367,1.0012972354888916,1.0012708902359009,1.0012967586517334,0.20010066032409668
43,0.8021626472473145,0.902142345905304,0.8023847341537476,0.8023661375045776,0.0002034902572631836
44,0.8016175031661987,1.0016181468963623,-0.29818862676620483,0.5018572807312012,-0.29976022243499756
45,-7.879919528961182,-0.09781645238399506,-0.6979113221168518,-0.2980034351348877,7.581915855407715
46,-0.6378995776176453,-0.4502900540828705,-0.5041367411613464,-0.25987574458122253,0.37802383303642273
47,1.00009024143219,1.0000925064086914,1.0000966787338257,1.0000945329666138,4.291534423828125e-06
48,1.0004911422729492,1.0004850625991821,1.00049889087677,1.000497579574585,6.4373016357421875e-06
49,1.0006637573242188,1.0006301403045654,1.000679612159729,1.0006781816482544,1.4424324035644531e-05
50,1.0009628534317017,1.001009225845337,1.0010098218917847,1.000962257385254,-5.960464477539062e-07
51,1.0001920461654663,1.0001945495605469,1.000197410583496,1.0002021789550781,1.0132789611816406e-05
52,1.0004866123199463,1.0004727840423584,1.0004725456237793,1.0004708766937256,-1.5735626220703125e-05
53,1.0004889965057373,0.6011784672737122,0.6012406945228577,1.0006157159805298,0.00012671947479248047
54,1.0002338886260986,1.0002340078353882,1.000229835510254,1.0002268552780151,-7.033348083496094e-06
55,1.0016204118728638,1.0015881061553955,1.0016530752182007,1.0016076564788818,-1.2755393981933594e-05
56,1.0002501010894775,1.000240445137024,1.0002622604370117,1.0002520084381104,1.9073486328125e-06
57,1.0012644529342651,1.0013558864593506,1.001298189163208,1.0013824701309204,0.00011801719665527344
58,-4.799067497253418,-3.098266124725342,-0.4981938898563385,-1.7981401681900024,3.000927448272705
59,-3.3436737060546875,-0.5938398838043213,-0.7348798513412476,0.7699931859970093,4.113667011260986
60,-4.297684669494629,-3.508071184158325,-4.697786331176758,-5.99770450592041,-1.7000198364257812
61,1.0001847743988037,1.0001850128173828,1.0001749992370605,1.0001776218414307,-7.152557373046875e-06
