map_id,t0,t1,t2,t3,ada_delta_R_last_minus_0
0,1.0001665353775024,1.0001672506332397,1.00016188621521,1.0001660585403442,-4.76837158203125e-07
1,1.0005180835723877,1.0005258321762085,1.0005300045013428,1.000540018081665,2.193450927734375e-05
2,1.0006357431411743,1.0006091594696045,1.0006334781646729,1.000651478767395,1.5735626220703125e-05
3,1.0002708435058594,1.0002753734588623,1.0002858638763428,1.000282645225525,1.1801719665527344e-05
4,1.0010521411895752,1.001055121421814,1.0010640621185303,1.0010987520217896,4.661083221435547e-05
5,1.0004714727401733,1.0004816055297852,1.0004750490188599,1.0004727840423584,1.3113021850585938e-06
6,1.0000598430633545,1.0000600814819336,1.000062108039856,1.000079870223999,2.002716064453125e-05
7,1.0012928247451782,1.001347303390503,1.0012904405593872,1.001342535018921,4.971027374267578e-05
8,1.0007820129394531,1.0007529258728027,1.0008023977279663,1.0007671117782593,-1.4901161193847656e-05
9,0.8009363412857056,0.9009146690368652,1.000924825668335,0.7009323835372925,-0.10000395774841309
10,1.0008684396743774,0.9008027911186218,1.0008418560028076,0.9008222818374634,-0.10004615783691406
11,1.0008344650268555,1.0008652210235596,1.000915765762329,1.0008571147918701,2.2649765014648438e-05
12,0.9196470975875854,0.9476979970932007,0.942147433757782,0.9330798983573914,0.013432800769805908
13,1.0009777545928955,1.0009888410568237,1.001096487045288,1.0010558366775513,7.808208465576172e-05
14,1.0007894039154053,1.000786304473877,1.0008541345596313,1.0007836818695068,-5.7220458984375e-06
15,0.8023527264595032,0.9697767496109009,0.9699614644050598,-1.0365326404571533,-1.8388853073120117
16,-4.447568893432617,1.000821590423584,1.0008516311645508,1.0008949041366577,5.4484639167785645
17,-5.205129623413086,1.0013765096664429,0.4017046093940735,0.9015787243843079,6.106708526611328
18,1.0004600286483765,1.0004985332489014,1.0005080699920654,1.0005038976669312,4.38690185546875e-05
19,1.0014899969100952,1.0015219449996948,1.0015268325805664,1.0014898777008057,-1.1920928955078125e-07
20,0.9012221097946167,0.8010169267654419,0.40103045105934143,0.9010405540466309,-0.00018155574798583984
21,0.4012453556060791,0.901301383972168,0.8997526168823242,1.0013446807861328,0.6000993251800537
22,1.00080144405365,1.0008344650268555,1.000838279724121,1.0008354187011719,3.3974647521972656e-05
23,1.000244140625,1.0002479553222656,1.0002381801605225,1.0002458095550537,1.6689300537109375e-06
24,1.0002219676971436,1.00022554397583,1.0002195835113525,1.000220537185669,-1.430511474609375e-06
25,1.0010881423950195,1.001119613647461,1.0010982751846313,1.0011119842529297,2.384185791015625e-05
26,-2.8089373111724854,-3.9681007862091064,-1.641180396080017,-0.31265789270401,2.49627947807312
27,0.8012248873710632,0.9010679125785828,0.7010219097137451,0.9010281562805176,0.09980326890945435
28,0.8014932870864868,1.0013110637664795,1.0012766122817993,1.0012160539627075,0.1997227668762207
29,1.001233696937561,1.0013225078582764,1.0013344287872314,0.9014077186584473,-0.09982597827911377
30,1.0010430812835693,1.001068353652954,1.001067876815796,1.0010327100753784,-1.0371208190917969e-05
31,1.0014925003051758,1.0015754699707031,1.0015839338302612,1.0015614032745361,6.890296936035156e-05
32,1.0003306865692139,1.0003273487091064,1.0003234148025513,1.000319480895996,-1.1205673217773438e-05
33,1.000241994857788,1.000238299369812,1.000235676765442,1.0002403259277344,-1.6689300537109375e-06
34,1.000473976135254,1.0004494190216064,1.0004456043243408,1.0004417896270752,-3.218650817871094e-05
35,-3.0983645915985107,-1.898453950881958,-8.798367500305176,-4.698443412780762,-1.600078821182251
36,0.0022986852563917637,0.0021766875870525837,0.4018639624118805,0.002129557076841593,-0.0001691281795501709
37,0.4020540118217468,0.7014977931976318,-1.5982859134674072,-2.6979289054870605,-3.099982976913452
38,1.0008203983306885,1.0008045434951782,1.0008307695388794,1.0007798671722412,-4.0531158447265625e-05
39,1.000157117843628,1.000156044960022,1.0001604557037354,1.0001585483551025,1.430511474609375e-06
40,1.0004050731658936,1.0004184246063232,1.0004174709320068,1.000427484512329,2.2411346435546875e-05
41,1.0002371072769165,1.0002171993255615,1.0002219676971436,1.0002171993255615,-1.990795135498047e-05
42,0.6263121366500854,-0.45991286635398865,-0.0860394835472107,0.2020060271024704,-0.42430609464645386
43,1.0007222890853882,1.000718116760254,1.0007330179214478,1.0007445812225342,2.2292137145996094e-05
44,1.0008407831192017,1.000781774520874,1.0008113384246826,1.0007834434509277,-5.733966827392578e-05
45,1.0011943578720093,1.001238226890564,1.0011876821517944,1.0012168884277344,2.2530555725097656e-05
46,-0.997700035572052,-0.8976675868034363,-0.5976095199584961,-0.5976491570472717,0.4000508785247803
47,1.0007410049438477,1.0007307529449463,1.0007317066192627,1.0007234811782837,-1.7523765563964844e-05
48,1.000624179840088,1.0005773305892944,1.0005831718444824,1.0005695819854736,-5.459785461425781e-05
49,1.0015065670013428,1.0014750957489014,1.001420021057129,1.0014039278030396,-0.00010263919830322266
50,1.0005706548690796,1.0005500316619873,1.0005548000335693,1.0005664825439453,-4.172325134277344e-06
51,1.0006625652313232,1.0006537437438965,1.0006650686264038,1.0006685256958008,5.9604644775390625e-06
52,0.701521098613739,1.0017237663269043,1.0017082691192627,1.0017372369766235,0.3002161383628845
53,1.0012977123260498,1.0014302730560303,1.0012941360473633,1.001421332359314,0.00012362003326416016
54,0.8015454411506653,1.0015274286270142,1.0014455318450928,1.001447319984436,0.19990187883377075
55,1.0006577968597412,1.0006070137023926,1.0006226301193237,1.00063157081604,-2.6226043701171875e-05
56,1.000978708267212,1.0009510517120361,1.000994086265564,1.0009469985961914,-3.170967102050781e-05
57,1.0000814199447632,1.0000813007354736,1.000083327293396,1.0000786781311035,-2.7418136596679688e-06
58,0.39037325978279114,0.6369674801826477,0.6752802729606628,1.0015145540237427,0.6111413240432739
59,1.0004017353057861,1.000409722328186,1.000396966934204,1.0004115104675293,9.775161743164062e-06
60,1.0002267360687256,1.0002291202545166,1.0002214908599854,1.000220537185669,-6.198883056640625e-06
61,1.000105619430542,1.0001293420791626,1.000125527381897,1.0001112222671509,5.602836608886719e-06
62,1.0002468824386597,1.0002225637435913,1.0002198219299316,1.000243902206421,-2.9802322387695312e-06
63,-0.09891901165246964,0.30107903480529785,0.0010477900505065918,0.2010350525379181,0.29995405673980713
64,1.000173568725586,1.0001647472381592,1.000162124633789,1.000167727470398,-5.841255187988281e-06
65,1.000085473060608,1.0000852346420288,1.000084638595581,1.0000852346420288,-2.384185791015625e-07
66,1.0008924007415771,1.0008926391601562,1.0009281635284424,1.000869631767273,-2.276897430419922e-05
67,-1.3825390338897705,-0.9986680746078491,-4.7054443359375,-3.798182964324951,-2.4156439304351807
68,1.0009063482284546,1.000834584236145,1.0008832216262817,1.0008432865142822,-6.306171417236328e-05
69,1.0000219345092773,1.0000228881835938,1.0000231266021729,1.0000226497650146,7.152557373046875e-07
70,1.000833511352539,1.000849962234497,1.0008591413497925,0.8008240461349487,-0.20000946521759033
71,1.0002458095550537,1.000253677368164,1.0002387762069702,1.0002461671829224,3.5762786865234375e-07
72,1.0010432004928589,1.0010404586791992,1.0010571479797363,1.0010484457015991,5.245208740234375e-06
73,1.0001790523529053,1.0001823902130127,1.000177025794983,1.0001839399337769,4.887580871582031e-06
74,1.0003780126571655,1.0003783702850342,1.0003862380981445,1.0003883838653564,1.0371208190917969e-05
75,1.0014662742614746,1.0014976263046265,1.0014374256134033,1.0014266967773438,-3.9577484130859375e-05
76,1.0000789165496826,1.000067949295044,1.0000700950622559,1.0000746250152588,-4.291534423828125e-06
77,1.0001732110977173,1.0001718997955322,1.000166654586792,1.0001684427261353,-4.76837158203125e-06
78,1.0004668235778809,1.000423550605774,1.0003976821899414,1.0004026889801025,-6.413459777832031e-05
79,1.000099778175354,1.000096082687378,1.0000979900360107,1.000091791152954,-7.987022399902344e-06
80,1.001500129699707,1.0015655755996704,1.0015513896942139,1.0015571117401123,5.698204040527344e-05
81,1.000477910041809,1.0004252195358276,1.0004191398620605,1.0004092454910278,-6.866455078125e-05
82,1.0012205839157104,1.0010942220687866,1.0010923147201538,1.001052737236023,-0.0001678466796875
83,0.10128257423639297,1.0015064477920532,1.0015020370483398,1.0015114545822144,0.9002288579940796
84,1.0001089572906494,1.0001063346862793,1.000104546546936,1.0001012086868286,-7.748603820800781e-06
85,0.8023663759231567,1.0023642778396606,0.7023147940635681,-2.861551523208618,-3.6639180183410645
86,1.000960111618042,1.000989556312561,1.0010173320770264,1.0009769201278687,1.6808509826660156e-05
87,1.0012991428375244,1.001310110092163,1.0013010501861572,1.0013182163238525,1.9073486328125e-05
88,1.0008409023284912,1.0007990598678589,1.0008456707000732,1.000817060470581,-2.384185791015625e-05
89,1.0004712343215942,1.000449538230896,1.0004475116729736,1.0004570484161377,-1.4185905456542969e-05
90,1.0005466938018799,1.0005614757537842,1.0005714893341064,1.0005748271942139,2.8133392333984375e-05
91,1.0003471374511719,1.0003610849380493,1.0003639459609985,1.0003538131713867,6.67572021484375e-06
92,1.0001938343048096,1.0001933574676514,1.0001962184906006,1.000193476676941,-3.5762786865234375e-07
93,1.0003490447998047,1.0003536939620972,1.0003435611724854,1.0003361701965332,-1.2874603271484375e-05
