map_id,t0,t1,t2,t3,ada_delta_lane_last_minus_0
0,0.00010560969531070441,0.00011919796088477597,0.00011939551768591627,0.00011915077629964799,1.3541080988943577e-05
1,0.00020394078455865383,0.00020785161177627742,0.00021612046111840755,0.00022184406407177448,1.790327951312065e-05
2,0.00027729931753128767,0.00028289639158174396,0.00028754895902238786,0.0002896646910812706,1.2365373549982905e-05
3,0.0008130891364999115,0.0008359728381037712,0.0009035766124725342,0.0008719648467376828,5.887571023777127e-05
4,0.0017586760222911835,0.001620293827727437,0.0011658573057502508,0.0011325369123369455,-0.0006261391099542379
5,-0.23141594231128693,0.0012059900909662247,0.0009628955158405006,0.0009087289799936116,0.23232467472553253
6,-0.0034903306514024734,-0.008243994787335396,-0.03225161135196686,-0.01008646097034216,-0.006596130318939686
7,8.67372436914593e-05,8.906076254788786e-05,8.944661385612562e-05,9.017399861477315e-05,3.436754923313856e-06
8,0.0011699639726430178,0.001323027303442359,0.0012624692171812057,0.001299337251111865,0.00012937327846884727
9,-0.33237186074256897,-0.24810349941253662,-0.3654024600982666,-0.3423846364021301,-0.010012775659561157
10,0.0009839285630732775,-0.005692705977708101,0.001590964151546359,0.0013608100125566125,0.000376881449483335
11,1.2433888514351565e-05,1.2457258890208323e-05,1.2457258890208323e-05,1.2457258890208323e-05,2.3370375856757164e-08
12,0.0005177612183615565,0.0005277676973491907,0.0005371283041313291,0.0005404187832027674,2.2657564841210842e-05
13,0.001799692981876433,0.0013878128957003355,0.0014385490212589502,0.001590420724824071,-0.00020927225705236197
14,0.0009065885096788406,0.000935508229304105,0.0009279056685045362,0.0009271508315578103,2.056232187896967e-05
15,0.00029355715378187597,0.0003004103200510144,0.00029383119544945657,0.0002869265154004097,-6.6306383814662695e-06
16,0.0004903995431959629,0.00047737470595166087,0.00047369441017508507,0.0004816494765691459,-8.750066626816988e-06
17,0.0005567678017541766,0.0005411256570369005,0.0005404830444604158,0.0005618229624815285,5.055160727351904e-06
18,-0.008392699994146824,-0.01288527250289917,-0.022561604157090187,-0.01999511942267418,-0.011602419428527355
19,0.0005463605630211532,0.0005447600851766765,0.0005436302162706852,0.0005480361869558692,1.6756239347159863e-06
20,0.0006211973959580064,0.0005019145319238305,0.0005147630581632257,0.0005266610532999039,-9.453634265810251e-05
21,0.0007603527046740055,0.0007512103766202927,0.0008604725589975715,-0.4523524343967438,-0.45311278104782104
22,0.0004487564438022673,0.0004456097667571157,0.00045342353405430913,0.0004609767929650843,1.2220349162817001e-05
23,0.0003714995982591063,0.00034206724376417696,0.0003415765822865069,0.00033981731394305825,-3.1682284316048026e-05
24,0.001649887883104384,0.0016726248431950808,0.0016873475397005677,0.0016650801990181208,1.519231591373682e-05
25,-0.087010458111763,-0.25919827818870544,-0.1134248748421669,-0.7180396318435669,-0.6310291886329651
26,0.00016833419795148075,0.00016598007641732693,0.00016624623094685376,0.0001614116772543639,-6.922520697116852e-06
27,8.84256005520001e-05,8.578297274652869e-05,8.622944733360782e-05,8.59588326420635e-05,-2.466767909936607e-06
28,0.0008468731539323926,0.0008479827083647251,0.0008693627896718681,0.0008406194974668324,-6.253656465560198e-06
29,4.945144246448763e-05,4.9335612857248634e-05,5.667451841873117e-05,4.935706965625286e-05,-9.437280823476613e-08
30,6.455187394749373e-05,6.605366070289165e-05,6.506023783003911e-05,6.431339716073126e-05,-2.3847678676247597e-07
31,0.00018496951088309288,0.00018014486704487354,0.0001751940872054547,0.0001753761898726225,-9.59332101047039e-06
32,0.00031441895407624543,0.00033698027255013585,0.0003438683634158224,0.0003538944001775235,3.947544610127807e-05
33,0.0006672735325992107,0.0006227467674762011,0.00027189875254407525,0.00029031134909018874,-0.000376962183509022
34,0.00036599120358005166,0.0003710710443556309,0.00036961393197998405,0.0003810484486166388,1.5057245036587119e-05
35,0.00027897715335711837,0.0002700271725188941,0.00026043824618682265,0.000259094696957618,-1.988245639950037e-05
36,0.0007528921705670655,0.0007691240170970559,0.0007858014432713389,0.0007320500444620848,-2.0842126104980707e-05
37,0.0016296349931508303,0.0013806687202304602,0.0014912730548530817,0.0014813803136348724,-0.00014825467951595783
38,4.8995229008141905e-05,4.972059832653031e-05,4.957176133757457e-05,4.974268449586816e-05,7.474554877262563e-07
39,0.0013933895388618112,0.0014141168212518096,0.0014219671720638871,0.0014260689495131373,3.267941065132618e-05
40,-0.22700102627277374,-0.18603627383708954,0.001788406283594668,0.001665519899688661,0.2286665439605713
41,0.0012227308470755816,0.0012626983225345612,0.00122337625361979,0.001193893956951797,-2.8836890123784542e-05
42,0.0018635473679751158,0.0012522914912551641,0.0011697773588821292,0.0011865792330354452,-0.0006769681349396706
43,0.0003462419263087213,0.0003461473388597369,0.00034603301901370287,0.00034362971200607717,-2.6122143026441336e-06
44,9.663173841545358e-05,9.963919001165777e-05,9.970262181013823e-05,9.98718460323289e-05,3.2401076168753207e-06
45,0.0005956949898973107,0.0006055270787328482,0.00062852434348315,0.0006494374829344451,5.374249303713441e-05
46,0.0001207840396091342,0.00012845282617490739,0.00013372972898650914,0.00013380087330006063,1.3016833690926433e-05
47,0.0006509007653221488,0.0006656043697148561,0.0006842565489932895,0.0006915783742442727,4.067760892212391e-05
48,-0.0476532019674778,-0.019786156713962555,-0.021320605650544167,0.0014674419071525335,0.049120642244815826
49,0.001168963499367237,0.0012104143388569355,0.0013678298564627767,0.0013396954163908958,0.00017073191702365875
50,0.0007604112615808845,0.0006925850175321102,0.0007083159871399403,0.0006947919027879834,-6.561935879290104e-05
51,0.0002547017647884786,0.00024845899315550923,0.0002535935491323471,0.0002537338878028095,-9.67876985669136e-07
52,2.0948775272700004e-05,2.0841151126660407e-05,2.0841151126660407e-05,2.0812403818126768e-05,-1.363714545732364e-07
53,-0.1410396695137024,0.0015639070188626647,0.0016226412262767553,-0.9358354806900024,-0.7947958111763
54,0.000991237349808216,0.0010018351022154093,0.0010196049697697163,0.0010037346510216594,1.249730121344328e-05
55,0.00022317485127132386,0.00023658636200707406,0.00024356441281270236,0.00024116135318763554,1.798650191631168e-05
56,0.0005431317258626223,0.0005604341858997941,0.000571416225284338,0.0005785609828308225,3.542925696820021e-05
57,0.00021961514721624553,0.00022455709404312074,0.00022384768817573786,0.00022545838146470487,5.843234248459339e-06
58,0.0006497496506199241,0.0006614995654672384,0.000667004962451756,0.0006823012372478843,3.2551586627960205e-05
59,0.0003326666192151606,0.00033942333539016545,0.00034291966585442424,0.0003457232960499823,1.3056676834821701e-05
60,0.000362371007213369,0.0003660155925899744,0.0003755523939616978,0.00038578384555876255,2.341283834539354e-05
61,0.0005135638057254255,0.0005046621663495898,0.0005166245973668993,0.0006322173867374659,0.00011865358101204038
62,0.00025771246873773634,0.0002586555783636868,0.0002553816302679479,0.00026053207693621516,2.819608198478818e-06
63,1.225319010700332e-05,1.2343751222942956e-05,1.2343751222942956e-05,1.2343751222942956e-05,9.056111593963578e-08
64,0.00023178891569841653,0.00024054739333223552,0.00023857224732637405,0.00024068649508990347,8.897579391486943e-06
65,0.0006613482837565243,0.0006527902442030609,0.00065577682107687,0.0006620498606935143,7.015769369900227e-07
66,0.000980948912911117,0.0010808015940710902,0.0010648001916706562,0.0010550172301009297,7.406831718981266e-05
67,0.00020503171253949404,0.00020744458015542477,0.00021484059107024223,0.00021480552095454186,9.773808415047824e-06
68,0.00023163261357694864,0.00024215574376285076,0.00024495465913787484,0.0002443060220684856,1.2673408491536975e-05
69,0.0008159147691912949,0.0008395571494475007,0.0008445418206974864,0.0008405530825257301,2.4638313334435225e-05
70,-0.003356760833412409,0.0008872095495462418,-0.02713589370250702,-0.001955681946128607,0.001401078887283802
71,0.00010933126031886786,0.00010941948130493984,0.00010936243052128702,0.00011137597903143615,2.044718712568283e-06
72,0.00034546939423307776,0.0003180992789566517,0.00031082535861060023,0.0003083429764956236,-3.7126417737454176e-05
73,-0.00010190079774474725,0.0016658756649121642,-0.10418374836444855,0.0018204482039436698,0.0019223489798605442
74,7.33218330424279e-05,7.326398190343753e-05,7.365529017988592e-05,7.349846418946981e-05,1.7663114704191685e-07
75,8.397434430662543e-05,9.03387917787768e-05,9.26482243812643e-05,9.750756726134568e-05,1.3533222954720259e-05
76,0.0007623591809533536,0.0007828332600183785,0.0007987424614839256,0.0007795753772370517,1.7216196283698082e-05
77,0.00048646130017004907,0.00048494181828573346,0.00048803319805301726,0.0004911854630336165,4.7241628635674715e-06
78,0.0007784069748595357,0.0008017385262064636,0.000823569018393755,0.0008096238598227501,3.12168849632144e-05
79,0.0008886720170266926,0.0008937784587033093,0.0008871740428730845,0.0008877708460204303,-9.011710062623024e-07
80,0.0005485699512064457,0.0005528483306989074,0.0005675971042364836,0.000572407036088407,2.3837084881961346e-05
81,0.001326287747360766,0.0014400363434106112,0.000751068233512342,0.0008293091086670756,-0.0004969786386936903
82,0.00027996752760373056,0.00028079329058527946,0.0002863261033780873,0.0002960457350127399,1.6078207409009337e-05
