map_id,t0,t1,t2,t3,ada_delta_R_last_minus_0
0,1.0002562999725342,1.0002615451812744,1.0002596378326416,1.0002573728561401,1.0728836059570312e-06
1,1.000530481338501,1.0005519390106201,1.0005578994750977,1.0005674362182617,3.695487976074219e-05
2,1.0011018514633179,1.0011169910430908,1.001082181930542,1.0010255575180054,-7.62939453125e-05
3,1.000586748123169,1.0005860328674316,1.0006176233291626,1.000632405281067,4.565715789794922e-05
4,1.0003583431243896,1.000364065170288,1.000368356704712,1.0003714561462402,1.3113021850585938e-05
5,1.0008738040924072,1.0008862018585205,1.0008820295333862,1.0008612871170044,-1.2516975402832031e-05
6,1.0003186464309692,1.0003222227096558,1.000325322151184,1.0003314018249512,1.2755393981933594e-05
7,1.0000245571136475,1.000024676322937,1.0000243186950684,1.0000245571136475,0.0
8,-4.798575401306152,-4.186413764953613,-2.3986656665802,-2.4984982013702393,2.300077199935913
9,1.0006941556930542,1.0007258653640747,1.000760793685913,1.0007503032684326,5.614757537841797e-05
10,-2.1785387992858887,-0.3984314501285553,0.4417768120765686,-0.9984956979751587,1.18004310131073
11,1.0002398490905762,1.000238060951233,1.0002362728118896,1.0002363920211792,-3.4570693969726562e-06
12,0.8009311556816101,1.0009597539901733,0.648133397102356,1.0010430812835693,0.20011192560195923
13,0.5012878179550171,0.9013999700546265,1.001293420791626,0.9012826085090637,0.39999479055404663
14,0.8008381724357605,1.0005651712417603,0.9005624651908875,1.0005722045898438,0.19973403215408325
15,1.0003737211227417,1.0003806352615356,1.0003982782363892,1.0003938674926758,2.014636993408203e-05
16,1.0004055500030518,1.000398874282837,1.0004041194915771,1.0004007816314697,-4.76837158203125e-06
17,-2.0995731353759766,-1.2991875410079956,-3.1995224952697754,-1.4990684986114502,0.6005046367645264
18,1.000339388847351,1.0003507137298584,1.0003535747528076,1.0003571510314941,1.7762184143066406e-05
19,-6.318785667419434,-13.63502025604248,-9.617058753967285,-2.3830137252807617,3.935771942138672
20,1.0002845525741577,1.0002949237823486,1.0002952814102173,1.0002959966659546,1.1444091796875e-05
21,1.000139832496643,1.000144362449646,1.000145673751831,1.000145673751831,5.841255187988281e-06
22,1.0004616975784302,1.0004711151123047,1.0004733800888062,1.0004816055297852,1.990795135498047e-05
23,1.000097632408142,1.000098466873169,1.000098466873169,1.0000990629196167,1.430511474609375e-06
24,1.0003083944320679,1.0003182888031006,1.0003201961517334,1.0003255605697632,1.71661376953125e-05
25,1.0011624097824097,1.0013322830200195,1.0012550354003906,1.0012661218643188,0.00010371208190917969
26,0.9016878008842468,1.001832365989685,0.901803195476532,0.701664924621582,-0.2000228762626648
27,1.0002782344818115,1.0002820491790771,1.000282645225525,1.0002832412719727,5.0067901611328125e-06
28,1.0004642009735107,1.0003645420074463,1.0003606081008911,1.0003647804260254,-9.942054748535156e-05
29,1.0003477334976196,1.0003421306610107,1.0003398656845093,1.0003416538238525,-6.079673767089844e-06
30,1.000305414199829,1.0003085136413574,1.000296950340271,1.0003061294555664,7.152557373046875e-07
31,1.0005934238433838,1.0005816221237183,1.000614881515503,1.0006368160247803,4.3392181396484375e-05
32,0.7013555765151978,0.8013626337051392,0.7013630867004395,0.9013856053352356,0.20003002882003784
33,1.0010946989059448,1.001325011253357,1.0017200708389282,1.0013636350631714,0.0002689361572265625
34,1.0005967617034912,1.0006004571914673,1.000623345375061,1.0006192922592163,2.2530555725097656e-05
35,1.000278115272522,1.0002938508987427,1.000295877456665,1.0002994537353516,2.1338462829589844e-05
36,1.000117540359497,1.0001213550567627,1.0001220703125,1.0001219511032104,4.410743713378906e-06
37,1.000999927520752,1.0010371208190918,1.0010504722595215,1.0010203123092651,2.0384788513183594e-05
38,1.0009407997131348,1.0009076595306396,1.0009126663208008,1.000891923904419,-4.887580871582031e-05
39,1.0009194612503052,1.0009053945541382,1.0009052753448486,1.0008659362792969,-5.352497100830078e-05
40,0.6015062928199768,1.0010520219802856,-0.09871616214513779,1.0010645389556885,0.39955824613571167
41,1.000329613685608,1.000339150428772,1.0003554821014404,1.0003620386123657,3.24249267578125e-05
42,1.0000866651535034,1.0000969171524048,1.0000946521759033,1.0000994205474854,1.2755393981933594e-05
43,1.0005357265472412,1.0005137920379639,1.0005359649658203,1.0005371570587158,1.430511474609375e-06
44,-4.5006818771362305,-2.098741054534912,-2.498744010925293,1.000910997390747,5.501592636108398
45,1.0000123977661133,1.0000123977661133,1.0000123977661133,1.0000123977661133,0.0
46,1.0007262229919434,1.000706434249878,1.0007277727127075,1.0007396936416626,1.3470649719238281e-05
47,1.0012394189834595,1.001035451889038,0.6994743347167969,1.0013525485992432,0.0001131296157836914
48,0.11348587274551392,0.10189256817102432,-0.01864929124712944,0.6022749543190002,0.48878908157348633
49,1.0000613927841187,1.0000674724578857,1.000074863433838,1.0000723600387573,1.0967254638671875e-05
50,0.5005213022232056,0.5004916191101074,0.7005508542060852,0.8005356788635254,0.3000143766403198
51,1.0008147954940796,0.9008678197860718,1.0009686946868896,1.0008628368377686,4.8041343688964844e-05
