map_id,t0,t1,t2,t3,ada_delta_goal_last_minus_0
504,1.0,1.0,1.0,1.0,0.0
505,1.0,1.0,1.0,1.0,0.0
506,1.0,1.0,1.0,1.0,0.0
507,1.0,1.0,1.0,1.0,0.0
508,1.0,1.0,1.0,1.0,0.0
509,1.0,1.0,1.0,1.0,0.0
510,1.0,1.0,1.0,0.800000011920929,-0.19999998807907104
511,1.0,1.0,1.0,1.0,0.0
512,1.0,1.0,1.0,1.0,0.0
513,1.0,1.0,1.0,1.0,0.0
514,1.0,1.0,1.0,1.0,0.0
515,1.0,1.0,1.0,1.0,0.0
516,1.0,1.0,1.0,1.0,0.0
517,1.0,1.0,1.0,1.0,0.0
518,1.0,1.0,1.0,1.0,0.0
519,0.4000000059604645,0.800000011920929,0.800000011920929,0.4000000059604645,0.0
520,1.0,1.0,1.0,1.0,0.0
521,1.0,0.800000011920929,0.4000000059604645,0.6000000238418579,-0.3999999761581421
522,1.0,1.0,1.0,1.0,0.0
523,1.0,1.0,1.0,1.0,0.0
524,1.0,1.0,1.0,1.0,0.0
525,1.0,1.0,1.0,1.0,0.0
526,1.0,1.0,1.0,1.0,0.0
527,1.0,1.0,1.0,1.0,0.0
528,1.0,1.0,1.0,1.0,0.0
529,0.4000000059604645,1.0,0.800000011920929,1.0,0.6000000238418579
